Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
79287,6mHOcVtsHLMuesJkswc0GZ,Supertramp,Breakfast In America (Deluxe Edition),The Logical Song - Remastered 2010,73,251253,False,0.625,0.758,5,-6.213,0,0.0463,0.512,0.00022,0.153,0.695,119.719,4,piano
53174,7sWuIc5mCxnkyMvg9Yw7Q0,Swedish House Mafia;Connie Constance,EDM Gaming Music Autumn/Winter 2022,Heaven Takes You Home,0,214071,False,0.665,0.738,0,-5.931,0,0.0379,0.0124,0.00598,0.0923,0.0389,125.037,4,house
14533,3GxMxwU7zWywFF9eCT52kO,The Beanies,Full of Beans,Teeny Tiny Spider,32,132332,False,0.577,0.448,11,-11.717,0,0.238,0.665,0.0,0.108,0.465,207.818,4,children
70332,5IcTrw1JntFyNFpWLJgQrH,Eason Chan,Stranger Under My Skin,苦瓜,49,278160,False,0.379,0.427,2,-9.284,1,0.048,0.646,0.0,0.109,0.459,185.952,4,mandopop
9746,43pllzWnKSGTw4XCvoNlG8,Rodolfo Abrantes,O Dia Que Será Pra Sempre,Dia Quente,45,301013,False,0.618,0.392,6,-7.29,1,0.0288,0.818,0.0,0.107,0.367,143.924,4,brazil
80272,3Oi40ZdQtHovqlehbuF9xo,Mamta Sharma,Yaara,Yaara,63,266762,False,0.386,0.549,7,-6.75,1,0.0745,0.876,0.0,0.095,0.194,71.984,4,pop-film
3362,3dxiWIBVJRlqh9xk144rf4,Linkin Park,Meteora (Bonus Edition),Breaking the Habit,71,196906,False,0.579,0.849,4,-5.218,0,0.0303,0.108,0.0,0.0909,0.581,100.021,4,alternative
35974,5MmNOXaC7atpqa2iuwXypU,Humberto & Ronaldo;Gusttavo Lima;Jorge & Mateus,Eu Vou Conta Procêis (Ao Vivo),Eu Vou Contar pro Cêis - Ao Vivo,38,230760,False,0.709,0.714,0,-9.004,1,0.0969,0.302,0.0,0.518,0.856,112.815,4,forro
20190,7oBxxv6C5ttINeFHzOVwS4,Lady Gaga,Halloween 2022,Bad Romance,0,294573,True,0.695,0.921,0,-3.752,1,0.0363,0.00314,5.26e-05,0.0842,0.714,119.007,4,dance
78460,6pdy4II9UNoZaWkUMSe2ze,Mickie Krause,Wir woll'n feiern - f….. - feiern!,Wir woll'n feiern - f….. - feiern!,29,151368,False,0.726,0.959,9,-1.62,1,0.102,0.0196,0.0,0.672,0.777,130.004,4,party
55194,1bx6spmieE655BQvWdTYKA,Pritam;Shreya Ghoshal,Kalank (Original Motion Picture Soundtrack),Ghar More Pardesiya,60,319635,False,0.703,0.982,4,-3.466,1,0.118,0.394,0.000939,0.109,0.697,110.03,4,indian
108639,5GrJfD0eWfO3xxbo3Hal5P,Alfredo De Angelis;Carlos Dante,From Argentina To The World,La Brisa,18,158373,False,0.526,0.346,9,-9.547,1,0.0512,0.894,0.0274,0.309,0.844,124.398,4,tango
58640,1aL399KnfueCuX3gPML2Rp,Ophidian,Dominator 2022 (Hell Of A Ride),Dark Euphoria (Official Masters Of Hardcore Austria 2022 Anthem),24,210000,False,0.367,0.995,1,-0.624,1,0.464,0.2,0.000384,0.391,0.225,183.007,4,industrial
43107,6XP3Ys5lnmvjhdi0xHbyeh,Dj Vianu,Back to You,Back to You,52,235636,False,0.635,0.735,10,-7.037,0,0.0421,0.02,0.0404,0.108,0.333,110.011,4,groove
905,56twDecxsQon61crfEXrA5,Mother's Daughter;Beck Pete,Hollywood's Bleeding,Hollywood's Bleeding,40,217777,False,0.654,0.135,6,-10.535,0,0.033,0.938,0.0,0.0983,0.16,100.027,4,acoustic
84890,1DFdbWXLe4D2MHvBfIPQKQ,Steely Dan,A Decade Of Steely Dan,Rikki Don't Lose That Number,27,272133,False,0.65,0.46,2,-14.041,1,0.0376,0.552,0.000132,0.0957,0.635,116.124,4,psych-rock
112545,3LhrqTEJyY0TYlaUhSj5e9,Müzeyyen Senar,Saklı Kayıtlar (1934 - 1996),Benzemez Kimse Sana,40,157146,False,0.352,0.442,9,-5.14,0,0.0323,0.818,0.00373,0.101,0.464,112.633,3,turkish
26537,7aQdxBUxPcUzWsbUTUeX3c,Germaine Franco,Encanto: La fantastique famille Madrigal (Bande Originale Française du Film),Impresiones del Encanto,21,149160,False,0.711,0.0466,0,-19.865,0,0.0657,0.984,0.751,0.107,0.264,96.19,4,disney
90011,6CGmcIW8lElAxYJb3dETOS,Chuck Berry,Xmas Classics 2022,Run Rudolph Run,0,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,rock-n-roll
28763,71wciO7F9Ro8J4vq1lvfru,Shockline;Haley Maze,Strangers,Strangers,45,187875,False,0.508,0.465,0,-8.557,1,0.0373,0.154,0.00504,0.127,0.171,130.098,4,dub
55566,4rIv0uUnxs5hVZfe5t9SNs,Pritam;Arijit Singh;Ash King;Shashwat Singh,Ae Dil Hai Mushkil (Original Motion Picture Soundtrack),Alizeh,47,282272,False,0.513,0.632,9,-7.612,1,0.0449,0.401,0.000305,0.0695,0.294,87.963,4,indian
54970,3VyafXBcYfGE0RJdNMFJ03,Ochre,An Eye To Windward,Fiddlehead,8,197003,False,0.295,0.256,7,-17.008,1,0.0303,0.761,0.934,0.0867,0.0356,48.0,3,idm
25878,5D95hwWPUsd50X0t7gD4Qg,Patrick Lindner,Ich feier' die Zeit,Gefühl ist eine Achterbahn - Version 2019,30,223186,False,0.739,0.958,2,-4.757,1,0.0462,0.0387,3.52e-06,0.169,0.884,121.008,4,disco
34562,4FcOTHUSEZxuVq1fDK0hhE,Rahi,Jhoome,Jhoome,35,235933,False,0.257,0.578,1,-6.332,1,0.0361,0.711,1.37e-06,0.146,0.438,146.571,3,folk
8076,357pRaRB0tID9c98Eg2TDn,Ella Fitzgerald;Louis Armstrong,christmas but not christmas songs,Cheek To Cheek,0,353647,False,0.665,0.443,0,-8.076,1,0.0803,0.582,0.0,0.113,0.662,122.872,4,blues
91213,6vtcxMO8GBs1V0Jscy3DKA,Ghost,Halloween Party 2022,Square Hammer,0,239293,False,0.529,0.903,2,-4.396,0,0.0483,3.31e-05,0.182,0.259,0.746,129.986,4,rock
33132,3kBD2xHIqKWXjLAGidDTSz,Lil Peep,"Come Over When You're Sober, Pt. 1",Benz Truck (гелик),72,159986,True,0.602,0.762,2,-6.149,0,0.0347,0.0498,0.00819,0.121,0.113,92.02,4,emo
24498,7ib1AuW6jBVHkaNHu7z1PT,Drexciya,Journey of the Deep Sea Dweller I,Unknown Journey I,8,285817,False,0.628,0.633,7,-9.691,0,0.0456,0.0481,0.917,0.0633,0.619,125.946,4,detroit-techno
60129,65VYeetBIq8z0vdDeoTw2l,Mavado,Gangsta For Life: The Symphony Of David Brooks,Squeeze Breast,28,174160,False,0.821,0.666,10,-7.129,0,0.135,0.222,0.0,0.14,0.582,123.815,4,j-dance
22093,0pldPlzkIYwU23QgQhrlf1,Evil Darkness,Dark Blasting Tongue,Self Destruction,33,110920,True,0.354,0.942,3,-9.01,1,0.122,0.0226,0.823,0.277,0.235,144.987,4,death-metal
34459,605EkZOLdgCcqfPzcdVcME,Dhaval Kothari,Dhuni Re Dhakhavi,Dhuni Re Dhakhavi,37,220800,False,0.582,0.52,7,-7.479,1,0.0334,0.398,0.0,0.205,0.413,99.989,4,folk
89181,3VS1hkofsGq4NwkYdAYL1l,Anuel AA;KAROL G,Halloween 2022 Perreo Vol. 1,Secreto,2,258799,False,0.807,0.803,11,-4.156,1,0.126,0.6,0.0085,0.136,0.706,91.982,4,reggaeton
13819,63kOT4bBLlm1hzgPDfdHeC,Cajmere,Too Underground For The Main Stage,Percolator - Keep Movin' Mix,6,282750,False,0.905,0.961,11,-6.338,0,0.0899,0.000615,0.883,0.0797,0.743,125.85,4,chicago-house
85947,25z70HJi9kaLM7inY1qiRe,Superman Is Dead,Black Market Love,Kita VS Mereka,36,210760,False,0.457,0.98,2,-5.919,1,0.104,0.00183,0.0,0.354,0.463,129.932,4,punk-rock
93462,4lHRjqhliGlVyw7BoJK65Y,Nikolay Nikitskiy,Velikie ispolniteli Rossii XX veka: Nikolay Nikitskiy,Odinokaja garmon',0,161846,False,0.362,0.175,1,-12.094,0,0.0453,0.993,0.74,0.382,0.424,167.216,4,romance
58570,605hJIiMrdsUjr4Vx4BFD6,Rob Zombie,The Sinister Urge,Demon Speeding,56,224306,False,0.549,0.81,11,-4.001,0,0.0328,0.000298,2.89e-06,0.156,0.41,133.985,4,industrial
74385,4ql2jVYt0hD3PFvcsKYVLP,Gilberto Gil;Cidade Negra,Duetos,Extra (Participação especial de Cidade Negra) - Acústico,43,301666,False,0.687,0.706,8,-6.341,1,0.045,0.119,9.77e-05,0.654,0.791,164.394,4,mpb
76179,00BxnRDndJwA67Rvi7iqUC,Andrea Bocelli;Matteo Bocelli;Virginia Bocelli,A Family Christmas,When Christmas Comes To Town,0,219200,False,0.377,0.162,6,-10.586,1,0.0329,0.896,2.86e-06,0.103,0.326,97.211,5,opera
65643,3uQTcaoA52CUz0lDodLIXf,Yuvan Shankar Raja;Chinmayi,Yaakkai (Original Motion Picture Soundtrack),Naan Ini Kaatril,47,225900,False,0.672,0.498,7,-9.271,0,0.0376,0.822,8.13e-05,0.121,0.223,119.895,3,k-pop
68873,2L5aP9ytaSmHqAAuaK4Vpk,Young Cister,Xtaciss,Lemon Kush,41,176721,True,0.709,0.697,5,-6.612,0,0.126,0.126,7.24e-05,0.222,0.751,82.495,4,latino
61436,017KcLLlvf36HA4l9lqo2p,BiS,Brand-new idol Society2,Primal.,23,261786,False,0.309,0.959,8,-3.551,1,0.0621,0.000127,0.0202,0.074,0.256,184.129,4,j-idol
100660,38NY49T4OlgIXjOSY1RKz8,Lars Frederiksen and the Bastards,Viking,1%,33,166466,False,0.331,0.992,4,-2.725,0,0.0749,0.000615,0.0,0.21,0.828,181.567,4,ska
64100,0vB4Vd6PtkJSEnWsmqATnZ,George Benson,20/20,Nothing's Gonna Change My Love for You,71,242678,False,0.553,0.614,1,-5.098,1,0.0306,0.764,0.0,0.0811,0.345,136.628,4,jazz
101260,6nxvSAvwbVJIK4CaAjwA5N,Zeb Maessen,Een mooie droom,Een mooie droom,65,190500,False,0.0983,0.00486,7,-36.47,1,0.0455,0.987,0.747,0.11,0.0371,65.583,3,sleep
65532,3VN74YiIjtY5ouKahBjmRX,BLACKPINK,Kill This Love,Kick It,63,191225,False,0.765,0.787,1,-3.647,0,0.0445,0.0156,0.0,0.0736,0.381,124.949,4,k-pop
40452,0FHLdyKjddlKEvRpvFKaNV,Os Arrais,As Paisagens Conhecidas,Caneta e Papel,42,276306,False,0.576,0.288,11,-11.695,1,0.0278,0.717,4.81e-06,0.106,0.188,134.127,4,gospel
23967,52dSmFbsNc0viVgfXaoRLk,Boehm,Otherside,Otherside,38,149759,False,0.771,0.674,9,-5.821,0,0.0468,0.0995,1.47e-06,0.113,0.138,124.902,4,deep-house
47834,1piM8rR9mhSTPuosi0NKay,Titãs,A Melhor Banda De Todos Os Tempos Da Última Semana,"O Mundo é Bão, Sebastião",35,255933,False,0.393,0.988,11,-4.332,1,0.0483,0.0145,8.05e-05,0.131,0.488,155.853,4,hard-rock
37545,3jgpYeMfESmyOUNxG2Iazo,Tz da Coronel;Vinta;CalliCartel,É o Trem!,Braba da Coro,47,209667,False,0.814,0.466,6,-9.471,0,0.103,0.113,9.88e-05,0.0995,0.323,117.002,4,funk
17072,1PpDWm6xqTir7SaNnFi7sK,KLOUD,HUMANS,HUMANS,49,242330,False,0.485,0.808,1,-5.324,1,0.0563,0.0309,0.00958,0.143,0.295,103.007,4,club
84206,3Tsh9pjiJ5cvmuiZALdgVz,Pink Floyd,The Division Bell,What Do You Want from Me,57,261587,False,0.515,0.565,4,-9.547,1,0.0304,0.113,1.35e-05,0.122,0.374,104.372,4,psych-rock
101174,3rqMOGoQl7IFPe8AXk9vhf,Traditional;The Norwegian Soloists' Choir;Grete Pedersen;Gjermund Larsen;Marco Ambrosini;Sondre Meisfjord,"Veni: Songs of Christmas, Vol. 2","The Infant King (Arr. D. Willcocks & G. Pedersen for Solo Voice, Choir & Chamber Ensemble)",2,272760,False,0.102,0.0981,4,-23.791,1,0.0487,0.977,0.0638,0.123,0.0659,78.785,4,sleep
110017,0RzEfVy07ukh7GxnwVjPmr,Tiësto;Charli XCX,For the Girls: Summer Hits,Hot in It,1,129817,False,0.748,0.841,7,-5.08,1,0.177,0.00445,1.33e-06,0.0413,0.717,123.045,4,trance
28514,676AUBUufOnu1NxT3ldHba,Kaivon,Don't Worry My Love,Don't Worry My Love,55,187200,False,0.511,0.804,5,-3.403,1,0.036,0.0298,0.0264,0.101,0.217,149.953,4,dub
93145,4dkhw0B8wrn805DvAKSQwm,Gruppa Express,Одинокая ветка сирени,Одинокая ветка сирени,8,240382,False,0.299,0.527,7,-6.278,0,0.0358,0.0465,0.0,0.0663,0.498,73.259,4,romance
7594,17s3sve2lU0WEoGbhHrqlD,Kruger Brothers,Best of the Kruger Brothers,Carolina in the Fall,22,212846,False,0.473,0.184,5,-19.944,1,0.0333,0.818,0.00175,0.126,0.636,91.256,4,bluegrass
96493,73Z9YSgWWkb8hYr5Kw5WBl,Pepeu Gomes,Meu Coração,Garota Dourada,40,272000,False,0.616,0.219,9,-9.327,1,0.0306,0.798,0.0,0.141,0.251,123.131,4,samba
70418,7y3ubYh0BR6wgISiALACWQ,Penny Tai,怎樣,怎樣 ?,51,271106,False,0.641,0.363,2,-10.434,1,0.033,0.809,0.0,0.0949,0.218,119.739,4,mandopop
67522,6Etd2cRz7US6XAj2O3S2kf,Lasso,Alternativo diferente latino,Ojos Marrones,0,198106,False,0.804,0.642,8,-4.418,0,0.0431,0.0442,0.0,0.197,0.687,119.996,4,latin
23880,1fhsKLqU0D8y4nOkufigCz,Alex Schulz,Pictures,Pictures,51,174540,False,0.759,0.669,3,-6.611,1,0.104,0.0421,2.76e-06,0.187,0.383,123.059,4,deep-house
50365,0wLyfz8brTiQayMxdStnx4,Stam1na,Elokuutio,Elokuutio,25,246786,False,0.47,0.993,4,-4.227,0,0.113,9.51e-06,0.0255,0.321,0.253,134.964,4,heavy-metal
43205,66StBiNf3hpDuwsm1UtyLx,Serge Legran,Bugatti,Bugatti,42,161488,False,0.776,0.811,9,-5.578,0,0.135,0.349,0.346,0.25,0.408,110.093,4,groove
111015,67Hna13dNDkZvBpTXRIaOJ,Massive Attack,Mezzanine,Teardrop,71,330773,False,0.615,0.419,11,-8.8,0,0.0395,0.0173,0.497,0.135,0.216,76.997,4,trip-hop
108556,6F8X3S2aYBI4cU7hBZbpPo,Astor Piazzolla;Alison Balsom;Guy Barker;Guy Barker Orchestra,Paris,Piazzolla: Oblivion,19,248226,False,0.147,0.265,0,-11.936,0,0.039,0.977,0.942,0.132,0.0905,96.769,4,tango
28618,79szetO810NULq91m4aRrh,Spag Heddy;PsoGnar,Never Say Die Vol. 5,Reddy The Throne,42,142204,False,0.611,0.967,1,-1.486,1,0.395,0.0038,0.0,0.0808,0.534,112.467,3,dub
61037,5XXAUO7fitCBi8UHlegUVT,Nogizaka46,ごめんねFingers crossed (Special Edition),さ~ゆ~Ready?,33,332640,False,0.541,0.962,3,-1.892,1,0.0756,0.196,4.82e-05,0.137,0.529,163.984,4,j-idol
4739,4G9nvquG9wJNTnBeuJ1Pbp,Dmitri Shostakovich;Boris Giltburg;Royal Liverpool Philharmonic Orchestra;Vasily Petrenko,Shostakovich: Piano Concertos Nos. 1 & 2 and String Quartet No. 8,"Piano Concerto No. 2 in F Major, Op. 102: II. Andante",51,413480,False,0.146,0.00849,0,-36.382,0,0.0384,0.97,0.932,0.101,0.0389,77.324,4,ambient
46717,3w0YKYj4k9b8y0XDBnRDJf,The Nightraver;DJ Trevor,Around The World,Around The World - Radio Version,17,239328,False,0.578,0.949,1,-8.717,1,0.0424,0.0231,0.341,0.358,0.259,164.828,4,happy
12057,7DQOE8yIchm7bPPvJ0w6Bf,Candy Lo;Leehom Wang,不能不愛…盧巧音精選,好心分手,56,180226,False,0.734,0.536,11,-4.686,1,0.0318,0.601,0.0,0.1,0.591,114.036,4,cantopop
39622,0Gr4YnrE9Hb0WoxNkd0IoJ,Sevi Rin;Young Lime,Für Immer,Für Immer,40,158798,True,0.642,0.572,0,-9.524,0,0.151,0.194,0.0,0.172,0.545,115.089,4,german
66714,6PSktLqm6MY5u6WVNx2Jlg,Have Fun Teaching,Alphabet Songs,Letter O Song,11,216320,False,0.883,0.928,9,-4.268,0,0.117,0.187,0.000457,0.0576,0.756,128.028,4,kids
25914,0cXMVqkvlhmrS5cQ1JU13S,Livin' Joy;A. Manetta,90's Club Hits,Don't Stop Movin' - Radio Mix,31,215226,False,0.703,0.723,2,-10.816,0,0.0445,0.0287,0.00337,0.297,0.867,129.992,4,disco
43827,1TXQh7R4ZaozkuFTRVZlYm,Karen Harding,Other Side of Love,Other Side of Love,49,222425,False,0.604,0.707,9,-6.036,1,0.0524,0.0939,1.52e-06,0.0449,0.0919,120.917,4,groove
7272,7b19zjqhh0BnQR55DrlYrT,Greensky Bluegrass,"Shouted, Written Down & Quoted",Fixin' to Ruin,26,172085,False,0.588,0.607,7,-7.377,1,0.0333,0.536,4e-05,0.302,0.88,124.143,4,bluegrass
103708,2nGFzvICaeEWjIrBrL2RAx,Corinne Bailey Rae,Corinne Bailey Rae,Put Your Records On,77,215360,False,0.739,0.511,9,-7.844,1,0.0362,0.167,1.34e-06,0.133,0.542,96.038,4,soul
106720,4oWvuypWCVMiqX6NxkkM0R,Tjuvjakt,Välkommen till Mångata,Cornflakes i sängen,36,221840,True,0.783,0.678,9,-5.573,0,0.239,0.162,1e-06,0.0949,0.399,131.966,4,swedish
9274,5bNkTWNPZT0YrBjUiI6BHj,Gabriel Guedes de Almeida;Gabriela Rocha,Ele Vem (Ao Vivo),Ele Vem - Ao Vivo,47,518880,False,0.26,0.594,9,-6.845,1,0.0345,0.147,0.0,0.261,0.2,150.846,3,brazil
33465,6PJxtrcNUrrAUSrFZd4FhZ,Promoting Sounds;Ron Grams,Shoot,Shoot,50,173254,True,0.804,0.473,2,-12.99,1,0.0976,0.051,2.06e-06,0.116,0.774,112.699,5,emo
33668,3aWX8DMLmQCOGx6cHMPr6V,Lil Peep,Vertigo,drugz,62,139706,True,0.582,0.414,0,-11.211,1,0.041,0.0491,0.000843,0.393,0.0515,98.017,4,emo
28501,4dblKUfR2u2iQXCQ82awv6,SVDDEN DEATH;SLANDER,Blood On Me,Blood On Me,52,192000,False,0.72,0.706,2,-1.93,0,0.0449,0.104,0.000447,0.12,0.346,140.043,4,dub
59414,1AZ8AZ0O5mytkUo3L5qlrX,Idlefon,Submarine,Sinking,1,408000,False,0.295,0.202,11,-15.227,0,0.0376,0.94,0.908,0.0726,0.0343,119.96,4,iranian
49095,6qBpthIknZtYitTrJPdho2,Restrained;Rejecta,Harder Stylez: We Love The Bass,Court of Justice,0,246705,True,0.519,0.911,4,-4.801,0,0.17,0.00898,1.65e-05,0.163,0.182,180.021,3,hardstyle
56344,6FcVDIaaY5DA6ZzBx4DGfm,Lykke Li;The Magician,10's Dance Classics,I Follow Rivers - The Magician Remix,0,279635,False,0.785,0.7,9,-5.81,0,0.0406,0.0179,0.00251,0.0823,0.296,122.031,4,indie-pop
107605,4ZmShAPu9UK15uXZeJN1Vi,Mylène Farmer,Point de suture,Appelle mon numéro,41,332306,False,0.556,0.863,7,-6.614,1,0.0327,0.454,0.000437,0.161,0.628,90.011,4,synth-pop
41338,75TpJM9FfVciRnBeauyQIq,Håkan Hellström,"Nåt gammalt, nåt nytt, nåt lånat, nåt blått",Augusti i helvetet,26,215493,False,0.445,0.67,7,-6.17,1,0.0322,0.256,0.0,0.109,0.636,101.77,4,goth
98094,1QBoJK6GLAYMlNblm5gFBP,Keala Settle;The Greatest Showman Ensemble;Alan Walker,"This Is Me (Alan Walker Relift; from ""The Greatest Showman"")","This Is Me - Alan Walker Relift; from ""The Greatest Showman""",48,215758,False,0.422,0.824,2,-3.447,1,0.0756,0.129,0.0,0.304,0.294,95.331,4,show-tunes
90345,5HSGz9SvZKWQswYt0sDkdO,Grupo Yndio,20 Exitos,Dame Un Beso Y Dime Adios (Kiss Me And Say Goodbye),35,279196,False,0.306,0.748,9,-5.419,1,0.0397,0.24,2.3e-05,0.151,0.489,61.737,4,rock-n-roll
67467,2nELh4kYlu0CD8l8aI6P0B,Luis Fonsi,La navidad es todo aquello que nos hace recordar...,Let It Snow,0,191333,False,0.552,0.676,2,-6.475,1,0.0627,0.247,0.0,0.177,0.452,147.769,4,latin
94050,01Rc6yXYtujAnMaR1NME11,sagun;Shiloh Dynasty,I'll Keep You Safe,I'll Keep You Safe,71,185875,False,0.752,0.0625,7,-24.694,1,0.0557,0.945,0.819,0.178,0.462,114.982,4,sad
63019,5RXmLhscstsdvWPN0XtUa0,Vickeblanka,Black Catcher,Black Catcher,68,195000,False,0.586,0.892,11,-5.259,0,0.0349,0.00079,4.05e-06,0.16,0.665,100.04,4,j-rock
89056,2pfvK4mEji3KYxoJqEwzDV,Feid,Verano en Junio,Belixe,2,155533,False,0.876,0.673,8,-7.15,1,0.139,0.0524,0.00571,0.0813,0.462,113.995,4,reggaeton
53761,6BwPstqf4RoRMbDidFWNxE,Punctual;Jordan Shaw,Do It All Again,Do It All Again,73,137419,False,0.748,0.786,10,-5.129,0,0.057,0.0226,5.54e-05,0.167,0.664,123.996,4,house
32608,19iSUQSuaahHYVPqjQzrOy,JBABE,Play the Piano Drunk Like a Percussion Instrument Until the Fingers Begin to Bleed a Bit,Whatyouwantboi,28,152618,False,0.784,0.354,9,-6.408,0,0.0354,0.562,0.719,0.0761,0.654,94.98,4,electronic
93334,5ybfqo1EiDwIhOvzBfJwx4,Vadim Kozin,Velikie ispolniteli Rossii XX veka: Vadim Kozin (Deluxe Version),Vsegda i vezde za toboju,0,179229,False,0.38,0.137,4,-14.335,0,0.0528,0.989,0.00248,0.113,0.349,94.145,5,romance
32709,48fPdAwGVoSkGK8GSez9yx,Alison Wonderland;Valentino Khan,Anything,Anything,59,226000,False,0.768,0.908,5,-5.014,0,0.0486,0.184,0.546,0.0583,0.423,120.042,4,electronic
74207,3txHZTpGeVASXa5ARwoRX6,Frejat,Frejat Ao Vivo No Rock In Rio,Puro Êxtase - Ao Vivo,45,292186,False,0.571,0.924,9,-4.727,1,0.197,0.179,4.07e-06,0.719,0.5,121.056,4,mpb
43699,72GyDFiX4pxhks0R3XLk6C,Novo Som,Vale a Pena Sonhar,Por Um Segundo,26,240047,False,0.414,0.39,0,-9.028,1,0.0272,0.288,0.0,0.134,0.131,136.776,3,groove
82598,4DUczTnQxJ6vVcRgFmItvU,Squeeze,Spot the Difference (Deluxe Edition),Another Nail In My Heart,23,180946,False,0.569,0.718,4,-6.001,1,0.0307,0.169,0.0,0.109,0.688,150.288,4,power-pop
58828,6CmXuuXstpcQeLL007qdti,Tones On Tail,Everything!,Burning Skies,22,387106,False,0.379,0.505,2,-11.048,0,0.0325,0.00224,0.618,0.203,0.353,95.09,4,industrial
9409,6pY5YWYHk7CWxmf0IwD7RX,Vitor Kley,Ainda Bem Que Chegou (Acoustic Version),Ainda Bem Que Chegou - Acoustic Version,45,181978,False,0.759,0.66,6,-8.412,0,0.0495,0.256,0.0,0.111,0.95,91.026,4,brazil
35948,1WLi0hhJgsiOY02SFCL5yD,Bonde do Forró,De Volta ás Origens,Take on Me,38,184895,False,0.57,0.888,9,-5.617,1,0.0496,0.243,2.8e-05,0.0731,0.776,179.923,4,forro
21185,1NTYkXuBppr6FfX4DYF7Hs,Tiwa Savage,Best African Club Tunes,Koroba,0,156454,False,0.85,0.645,11,-6.302,0,0.0611,0.358,1.12e-05,0.09,0.93,104.022,4,dancehall
44347,7D8xdvawOycjnkUWVbEp6e,Alter Bridge,Pawns & Kings,Sin After Sin,51,402328,False,0.383,0.819,1,-6.233,1,0.0755,7.47e-05,0.00012,0.162,0.36,119.109,4,grunge
782,7AtnW6HeSUsPpA9D59PJyx,Austin Plaine,Honey,Honey,28,191973,False,0.517,0.578,11,-7.37,1,0.0293,0.367,1.42e-06,0.176,0.398,138.178,4,acoustic
9482,7gvMCmfFPtS1LY1PSWdmKT,Paulo Cesar Baruk;Leonardo Gonçalves,Santo Espírito (Holy Spirit) (feat. Leonardo Gonçalves) [Ao Vivo],Santo Espírito (Holy Spirit) (feat. Leonardo Gonçalves) - Ao Vivo,46,513960,False,0.426,0.618,4,-7.159,1,0.0396,0.625,5.55e-06,0.484,0.209,135.963,4,brazil
53245,6HfkmHgWChU4ov7KYr4szq,James Hype;Miggy Dela Rosa,Ballermann Hits Party 2023,Ferrari,0,186661,False,0.847,0.69,1,-7.877,0,0.0493,0.0127,6e-05,0.0526,0.692,125.004,4,house
13540,5AaZco2V7LgVbffczbD7kC,"Farley ""Jackmaster"" Funk",Greatest,Farley Knows House,8,262244,False,0.805,0.923,0,-4.958,0,0.072,0.00208,0.934,0.046,0.811,120.094,4,chicago-house
35398,4yXtr9EDjYlOgMlrVLx9cA,Solange Almeida,"Entre Nós, Minha História",Dos Locos (Tontos e Loucos) / Novo Namorado,43,178651,False,0.68,0.865,4,-4.17,1,0.134,0.123,0.0,0.608,0.689,177.785,4,forro
127,2lxBZVbkiCXC1soks2RXwV,Ben Rector,Magic,Love Like This,61,214240,False,0.637,0.14,2,-11.472,1,0.0407,0.903,0.0,0.107,0.392,139.78,4,acoustic
66123,3JF1fSgyzIYyDYD4VDQJN9,Dora The Explorer,Dora The Explorer,The Chicken Dance,19,54200,False,0.93,0.588,9,-7.501,1,0.0685,0.75,0.0085,0.334,0.979,108.098,4,kids
98678,0gKvPwg7216ENUdbtwZaZG,Andrew Lloyd Webber;The Andrew Lloyd Webber Orchestra;Simon Lee,Symphonic Suites,The Phantom Of The Opera Symphonic Suite - Pt.6,23,206373,False,0.0624,0.288,1,-14.752,1,0.0364,0.769,0.902,0.0773,0.0741,59.94,4,show-tunes
69735,2wICKbfUudR9pgjoM3QTcZ,K. G. Markose;Vilayil Faseela,"Jarad, Vol. 7 (Mappilappattukal)",Appangalembadum,22,409782,False,0.652,0.619,9,-5.918,0,0.0898,0.103,0.0195,0.0416,0.496,127.099,4,malay
37242,7KYScY2HyYi4K68OFCle4k,Mc IG,O Que O Igor Guilherme Anda Pensando ?,Pai de Mulher Feia,56,175058,True,0.728,0.445,10,-8.332,0,0.148,0.548,1.43e-06,0.385,0.89,169.954,4,funk
110445,41VQsZP0pOHnWCPTfcp5r4,Andy Moor;GXD,Black Hole Trance Music 10-22,Resurrection - GXD Extended Remix,0,352027,False,0.473,0.947,11,-3.534,0,0.0374,0.000525,0.885,0.342,0.488,134.967,4,trance
80324,5bdX7jiXtSbHX35pgxJo8p,Amaal Mallik;Palak Muchhal,Hero,O Khuda,62,307451,False,0.358,0.479,4,-5.879,0,0.0286,0.511,9.72e-06,0.435,0.333,121.467,4,pop-film
101202,13CYT9XLC54qtyg0U8aqb7,Yonatan Awate,Hush,Hush,69,190000,False,0.0917,0.00935,0,-32.99,1,0.0438,0.97,0.931,0.106,0.0689,73.055,3,sleep
79768,5142lCsaSvrtIBv6yMV5Pl,Daigo Hanada,Ichiru,"Fragment, Pt. 1",49,128042,False,0.355,0.0107,9,-29.526,0,0.0405,0.993,0.969,0.106,0.0983,75.623,3,piano
28805,2iIv6fmSZy9FlnfjbixopJ,Kai Wachi;Dylan Matthew;Danny Olson,Run - Danny Olson Remix,Run - Danny Olson Remix,38,180000,False,0.452,0.455,2,-6.052,0,0.0262,0.15,0.0,0.139,0.271,82.987,4,dub
