track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,raw_dataset_genre,preview_url,artwork_url
4h3rI4uxGsbA4LsLt1nB2t,Jonah Baker;Celine,If the World Was Ending (Acoustic),If the World Was Ending - Acoustic,35,213091,False,0.522,0.202,9,-13.38,1,0.0861,0.918,0.0,0.185,0.457,147.992,4,acoustic,acoustic,,
2KhS0LVOw9ralhfbcIi7vL,Greg Laswell,Three Flights From Alto Nido,Comes And Goes (In Waves),55,253546,False,0.565,0.698,0,-8.596,1,0.0295,0.54,0.0183,0.124,0.155,120.013,4,acoustic,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/2/9/e/0/29e4bfa1e063136ad2bff5a584dba58f.mp3?hdnea=exp=1785601271~acl=/api/1/1/2/9/e/0/29e4bfa1e063136ad2bff5a584dba58f.mp3*~data=user_id=0,application_id=42~hmac=20ccf25c583eee06289adbe09bd8d31b9d759917f769626859634bc3772c5c7e",https://cdn-images.dzcdn.net/images/cover/c134afbb6c3f7cabf05013cbe92f30f6/250x250-000000-80-0-0.jpg
6fPblqm2OhtEKvaUEQzLzJ,Masaharu Fukuyama,残響,ながれ星,33,317400,False,0.474,0.408,7,-11.42,1,0.0332,0.603,2.77e-05,0.104,0.238,143.881,4,acoustic,acoustic,,
0wFSrH6x1iQOdUljUueAcd,Blame Jones,Acoustic Versions,Dusk Till Dawn - Acoustic,46,167616,False,0.543,0.244,0,-8.062,1,0.0511,0.864,0.0,0.112,0.29,126.341,3,acoustic,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/5/2/8/0/528510d9bc6601c5fc8b44b245109e24.mp3?hdnea=exp=1785601271~acl=/api/1/1/5/2/8/0/528510d9bc6601c5fc8b44b245109e24.mp3*~data=user_id=0,application_id=42~hmac=3cbb30ff53e3f05d43f19a59dc298bb6115c68731f7a7ab0ac18fb079b6dc292",https://cdn-images.dzcdn.net/images/cover/09225433eab94b60cb8f149fda7dceb7/250x250-000000-80-0-0.jpg
1wSZdWFZphxDh6iJhWlIUi,Ben Woodward,Don't Wanna Leave You,Don't Wanna Leave You,38,211672,False,0.672,0.644,11,-9.063,1,0.236,0.795,0.0,0.146,0.549,148.135,4,acoustic,acoustic,,
5ZpSUdy5wL5Hvwsqz6JCAt,Stephen Speaks,Passenger Seat,Passenger Seat,65,274245,False,0.515,0.769,7,-5.696,1,0.031,0.0456,0.00436,0.0961,0.644,153.046,4,acoustic,acoustic,,
3mDvi0k4LuCA7ViLf3Qb3O,Matt White,Best Days,Love,60,170040,False,0.759,0.684,0,-5.751,1,0.0315,0.269,0.0,0.13,0.759,107.948,4,acoustic,acoustic,,
5D6xoqZwDoqRO5V9rNgxFO,Boyce Avenue,"Cover Sessions, Vol. 6",Hallelujah,54,267765,False,0.62,0.21,11,-9.633,0,0.0274,0.911,2.22e-06,0.108,0.163,98.558,3,acoustic,acoustic,,
09t3kwndNebf3RV8DZ5pw3,Madi Diaz,Phantom,Ashes,37,250146,False,0.497,0.254,8,-11.716,0,0.0341,0.891,0.0441,0.122,0.0676,110.864,3,acoustic,acoustic,,
3yVSlc3y7YWZPAreTHjH9v,Masaharu Fukuyama,残響,明日の☆SHOW,34,290480,False,0.644,0.603,10,-5.83,1,0.0263,0.306,0.0,0.262,0.516,113.413,4,acoustic,acoustic,,
5LHruF9uFyPxGpimaknrU8,Boyce Avenue,"Cover Sessions, Vol. 4",Love Me Like You Do,55,198218,False,0.45,0.254,4,-9.873,1,0.0414,0.827,0.0,0.204,0.248,92.644,4,acoustic,acoustic,,
3SxMBVdL2gxhX5V5dXF9jy,Canyon City,Bluebird,Lost Sparks,51,225400,False,0.548,0.3,4,-12.71,1,0.0298,0.757,9.28e-06,0.0851,0.264,135.902,4,acoustic,acoustic,,
6XCPQygbj33s7OUxlbo6bX,Tristan Prettyman,Back to Home,Who We Are,48,259877,False,0.521,0.507,7,-7.007,1,0.0319,0.0162,4.43e-05,0.148,0.153,108.168,4,acoustic,acoustic,,
0IZJR2XrPdWqHdnpaPixw9,Masaharu Fukuyama,SING A SONG,Heart (Original Version),34,288426,False,0.587,0.842,4,-6.04,1,0.0268,0.278,0.0,0.163,0.693,97.013,4,acoustic,acoustic,,
3VIbZxc3oo1eAlb7tcRsG1,JJ Heller,It'll Be Alright,It'll Be Alright,51,219363,False,0.543,0.324,0,-11.258,1,0.0316,0.452,2.81e-05,0.412,0.181,139.883,4,acoustic,acoustic,,
3SBzDgdTwHOMSik82ZI6L2,Ingrid Michaelson,Everybody,Everybody,54,208426,False,0.742,0.636,11,-6.744,1,0.0331,0.446,0.0,0.0817,0.48,95.002,4,acoustic,acoustic,,
2hSag78vkaBXqpaDF3serw,Mark Oblea,Kabilugan Ng Buwan,Kabilugan Ng Buwan,32,283480,False,0.707,0.402,4,-9.773,1,0.0251,0.677,0.0,0.104,0.313,94.99,4,acoustic,acoustic,,
3wpZTp7HM8Dv25oExNgCC6,Ingrid Michaelson,Be OK,Keep Breathing,54,205586,False,0.52,0.308,7,-11.996,1,0.0331,0.776,0.00285,0.115,0.187,125.93,3,acoustic,acoustic,,
63wsZUhUZLlh1OsyrZq7sz,Boyce Avenue;Kina Grannis,"Cover Sessions, Vol. 2",Fast Car,61,304293,False,0.392,0.251,10,-9.845,1,0.0363,0.807,0.0,0.0797,0.508,204.961,4,acoustic,acoustic,,
2FSkBDGsqZIxcsnKNgtMLx,Boyce Avenue,"Cover Sessions, Vol. 2",Just the Way You Are,55,239573,False,0.531,0.296,1,-7.594,1,0.0304,0.84,0.0,0.124,0.212,106.359,4,acoustic,acoustic,,
3e5UDAmMzMUM95PqjVHC4L,Andrew Belle,The Ladder,The Ladder,55,227128,False,0.681,0.608,8,-8.369,1,0.0339,0.62,0.000425,0.136,0.315,123.991,4,acoustic,acoustic,,
2jcDDdBy1foaBC8X9owMrZ,Masaharu Fukuyama,HELLO,HELLO (Original Version),34,243066,False,0.569,0.861,1,-4.547,0,0.0406,0.0425,0.0,0.204,0.511,77.983,4,acoustic,acoustic,,
7KC4B2R255iYIPVG8S7Eey,Hanare Gumi,だれそかれそ,接吻,33,369200,False,0.707,0.296,7,-11.633,1,0.078,0.283,0.0,0.0601,0.65,88.006,4,acoustic,acoustic,,
7DUnyslSCb05yeSmGGTJ81,Brett Dennen;Benedict Cumberbatch,August: Osage County (Original Motion Picture Soundtrack),Can't Keep It Inside,45,77093,False,0.519,0.0646,2,-18.898,1,0.0433,0.982,3.84e-06,0.105,0.395,121.696,4,acoustic,acoustic,,
2lXGLbSXrSACMa2oelt4TE,Hanare Gumi,音タイム,明日天気になれ,33,244840,False,0.608,0.705,3,-5.178,1,0.0253,0.078,8.36e-05,0.179,0.621,111.204,4,acoustic,acoustic,,
6uZroCk7E7L7RhY7NAvC3Y,Masaharu Fukuyama,IT'S ONLY LOVE,IT'S ONLY LOVE,34,275266,False,0.585,0.734,9,-5.365,1,0.032,0.0334,0.0,0.0934,0.413,117.84,4,Música asiática,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/a/0/c/0/a0c9b988093074d59c602c07dd7c1e2c.mp3?hdnea=exp=1785601277~acl=/api/1/1/a/0/c/0/a0c9b988093074d59c602c07dd7c1e2c.mp3*~data=user_id=0,application_id=42~hmac=4ebba63c4de1fa822a1fb8ebe888f6be4e8102a22feb20b1d3dbcc2d7b7e0476",https://cdn-images.dzcdn.net/images/cover/d963d4a3d4c307a56c98e0ae70e2b236/250x250-000000-80-0-0.jpg
6ITdND5IQ7lHzjkyJZSt53,Masaharu Fukuyama,虹/ひまわり/それがすべてさ,それがすべてさ,34,330720,False,0.527,0.89,7,-5.651,1,0.0665,0.00433,0.0,0.118,0.425,102.644,4,acoustic,acoustic,,
71vcffc4Yfz0pt9AbaL386,A Great Big World,Is There Anybody Out There? - Track by Track Commentary,I Don't Wanna Love Somebody Else,49,163960,False,0.495,0.22,5,-11.16,1,0.0355,0.847,1.4e-06,0.0957,0.345,126.618,4,acoustic,acoustic,,
7wbSp6u3cGj5GTN0lNxZ4X,RENT STRIKE,Burn It All!,Burn It All!,33,193874,False,0.628,0.424,6,-8.539,1,0.0416,0.395,4.28e-06,0.106,0.157,99.696,1,Alternativo,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/7/3/c/0/73cef3264f758ad2c3d2cef9085a94b4.mp3?hdnea=exp=1785601277~acl=/api/1/1/7/3/c/0/73cef3264f758ad2c3d2cef9085a94b4.mp3*~data=user_id=0,application_id=42~hmac=8813d70117e15ea3386965f2b0d346f4b48036a7289a6056c880230dab513bbd",https://cdn-images.dzcdn.net/images/cover/363e72d99e1daa2bae8ba9949031eb4e/250x250-000000-80-0-0.jpg
0HL3y3bsKSARBSP0qaImwb,Brandi Carlile,Onward (Original Motion Picture Soundtrack),Carried Me With You,62,213732,False,0.639,0.666,0,-7.775,1,0.0636,0.271,0.0,0.111,0.372,98.384,4,acoustic,acoustic,,
1yZWcHtL0KMhKadWXG26SG,Mischief Brew,This Is Not for Children,"O, Pennsyltucky!",33,227053,False,0.245,0.624,2,-5.606,1,0.0368,0.11,0.0,0.363,0.462,162.586,3,acoustic,acoustic,,
4N1PJshrO7sHB468RoZQjL,Frank Turner,No Man's Land,"I Believed You, William Blake",31,215440,False,0.387,0.526,9,-7.611,0,0.0301,0.244,0.000386,0.105,0.334,130.719,4,acoustic,acoustic,,
3NrUMv6TqphWgk2PdDdg4H,Get Dead,Dancing with the Curse,Pepperspray,32,136543,False,0.539,0.675,2,-6.987,1,0.0709,0.188,0.0,0.198,0.719,142.041,4,Alternativo,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/e/4/9/0/e49afc36b3acb851c17c91b446eefe53.mp3?hdnea=exp=1785601277~acl=/api/1/1/e/4/9/0/e49afc36b3acb851c17c91b446eefe53.mp3*~data=user_id=0,application_id=42~hmac=7d5e533242adc28acf140b7ff43684199f70f667982708d8ca207e07a80132e8",https://cdn-images.dzcdn.net/images/cover/7aba98b43321807a29aa101909d3b6d0/250x250-000000-80-0-0.jpg
42mkE3wbofBNickLHgdVlo,Get Dead,Dancing with the Curse,Stickup,32,223707,True,0.487,0.837,0,-5.865,1,0.0623,0.0133,0.0,0.102,0.207,160.025,4,Alternativo,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/c/9/1/0/c91cca5149571914ee10feb52dfd8f39.mp3?hdnea=exp=1785601281~acl=/api/1/1/c/9/1/0/c91cca5149571914ee10feb52dfd8f39.mp3*~data=user_id=0,application_id=42~hmac=678f4c794ae735463705974ceb14ab9e580368fc6ecdab0c163ed588082b9b70",https://cdn-images.dzcdn.net/images/cover/7aba98b43321807a29aa101909d3b6d0/250x250-000000-80-0-0.jpg
3Re0unscFRNOkwwEGtxhCO,Grace George,Heaven (Acoustic),Heaven - Acoustic,54,188181,False,0.529,0.24,0,-9.066,1,0.037,0.938,0.0,0.0659,0.487,131.266,4,acoustic,acoustic,,
4H7MpMZ4p3Cc06B11bcgL7,Jack Savoretti,Days Gone (Original Soundtrack),Soldier's Eyes,50,171760,False,0.666,0.289,7,-12.404,1,0.0317,0.641,8.2e-06,0.109,0.415,109.965,4,acoustic,acoustic,,
7AKxbxzkxm2ERWrd1ggniO,Ichiko Aoba,Asleep Among Endives,Asleep Among Endives,58,306243,False,0.451,0.0318,0,-19.933,0,0.0421,0.983,0.0532,0.0989,0.148,123.985,4,Alternativo,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/0/f/8/0/0f8821f2e061dc0eccd6d1653b3b1e89.mp3?hdnea=exp=1785601276~acl=/api/1/1/0/f/8/0/0f8821f2e061dc0eccd6d1653b3b1e89.mp3*~data=user_id=0,application_id=42~hmac=ba2839b5e84d66834636bd4cd4e9eb5021610c36e63d07213f9e1652fd8af846",https://cdn-images.dzcdn.net/images/cover/84f4cfd45cc49c8f5e1c9a790214ec06/250x250-000000-80-0-0.jpg
6JAXWoK53LV3hYARf4TzzP,Thomas Daniel,Symphony,Symphony - Acoustic,49,192389,False,0.359,0.208,7,-10.567,1,0.036,0.943,0.0,0.0931,0.105,83.155,3,Pop,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/d/6/d/0/d6dc39326767db6de5c29465da0d3200.mp3?hdnea=exp=1785601276~acl=/api/1/1/d/6/d/0/d6dc39326767db6de5c29465da0d3200.mp3*~data=user_id=0,application_id=42~hmac=476328df713e69ae4732c842cf2825d4084c260d1f8663b3919a9c1b47ef3f43",https://cdn-images.dzcdn.net/images/cover/1525e321dedd5320906956af557faa0c/250x250-000000-80-0-0.jpg
7zCuUs0JXXPIH7GA8tWwii,Boyce Avenue;Fifth Harmony,"Cover Sessions, Vol. 3",When I Was Your Man,52,218472,False,0.403,0.237,7,-10.001,1,0.0391,0.906,0.0,0.111,0.163,144.174,4,Rock,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/9/0/e/0/90e0e04c2ea86ee167d764b6685b5fb6.mp3?hdnea=exp=1785601277~acl=/api/1/1/9/0/e/0/90e0e04c2ea86ee167d764b6685b5fb6.mp3*~data=user_id=0,application_id=42~hmac=ef61803c15c7f75ddd16ea0141fe0149eae93e6942cae7462a6b1aa751caca45",https://cdn-images.dzcdn.net/images/cover/dbc0055f569d36f813f37e8d55583c0a/250x250-000000-80-0-0.jpg
5LuSu8fS8PGCH88EDPLYcy,Amber Leigh Irish,Save Your Tears (Acoustic),Save Your Tears - Acoustic,49,177818,False,0.693,0.111,0,-12.356,1,0.0379,0.937,1.47e-06,0.0858,0.247,110.813,4,acoustic,acoustic,,
4nmjL1mUKOAfAbo9QG9tSE,Gen Hoshino,POP VIRUS,Koi,53,251266,False,0.598,0.819,9,-2.619,1,0.0911,0.00081,0.0,0.218,0.878,158.115,4,Música asiática,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/c/9/3/0/c935415c19aa9fcea12872a7d0637ebb.mp3?hdnea=exp=1785601276~acl=/api/1/1/c/9/3/0/c935415c19aa9fcea12872a7d0637ebb.mp3*~data=user_id=0,application_id=42~hmac=e801d9cbd2e4d5e15f25f9d8eca0698f437af60595139676a97b87f52e0dde18",https://cdn-images.dzcdn.net/images/cover/58d41070dd36086234349e5d0a270788/250x250-000000-80-0-0.jpg
4A6GiKusHlmrtqCyKAyPg2,Richard Walters,A.M.,July Bones,54,239400,False,0.596,0.27,2,-11.486,1,0.0265,0.785,0.134,0.0647,0.155,100.006,4,Folk,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/d/0/c/0/d0cb83be154905ba8860a54a7efcac07.mp3?hdnea=exp=1785601277~acl=/api/1/1/d/0/c/0/d0cb83be154905ba8860a54a7efcac07.mp3*~data=user_id=0,application_id=42~hmac=c29ccfe37220e134b26d9195963ff465cae464f73498f65a912b466cbe693725",https://cdn-images.dzcdn.net/images/cover/476eda3cc73bbc94e4b647af988c505a/250x250-000000-80-0-0.jpg
6y4PDihMDJdFRjhunzpJ6s,Kaiak;Viktoria Tolstoy,Autumn Breeze,Autumn Breeze,50,241413,False,0.589,0.334,7,-10.08,1,0.029,0.832,0.0,0.133,0.208,80.036,4,Pop,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/2/e/d/0/2ed92a2834c0e9e3acff390949a7a2de.mp3?hdnea=exp=1785601282~acl=/api/1/1/2/e/d/0/2ed92a2834c0e9e3acff390949a7a2de.mp3*~data=user_id=0,application_id=42~hmac=4a20d7ef19b2ad5cea28c1742726115a37efe1b5513e042fe97d0fd8114e1c04",https://cdn-images.dzcdn.net/images/cover/508cd851dec00bc8f8c8f943a5c88766/250x250-000000-80-0-0.jpg
45SbQo5bq8f0hNdB70IyFC,Boyce Avenue,Save Your Tears,Save Your Tears,57,216800,False,0.735,0.275,8,-8.994,0,0.0304,0.746,0.0,0.131,0.294,116.004,4,Rock,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/1/3/0/0/13029c00debba62e75baf1f8870a1fb7.mp3?hdnea=exp=1785601279~acl=/api/1/1/1/3/0/0/13029c00debba62e75baf1f8870a1fb7.mp3*~data=user_id=0,application_id=42~hmac=fdaec208b97b56594ca8429e237cdf8e49bc6e424c529f39bff24a1bb42d384a",https://cdn-images.dzcdn.net/images/cover/56be74427f12f37120ed7321092c8031/250x250-000000-80-0-0.jpg
4l2fpkIEUWv7G9DNp9M2nr,Bailey Rushlow,You're Still The One (Acoustic),You're Still The One - Acoustic,53,161306,False,0.605,0.168,2,-11.388,1,0.0496,0.887,0.0,0.12,0.398,119.836,4,Pop,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/a/d/0/0/ad00f6362686cc25bf50d1828fb065bd.mp3?hdnea=exp=1785601281~acl=/api/1/1/a/d/0/0/ad00f6362686cc25bf50d1828fb065bd.mp3*~data=user_id=0,application_id=42~hmac=e716f144692d780276a943aee362c4bc6cb33163ce4c9bf440728e2ade8cedb5",https://cdn-images.dzcdn.net/images/cover/ca296a453df9447e7e147b4061ce28a9/250x250-000000-80-0-0.jpg
1wflx5YklLYToaIbXkrZSq,Kina Grannis,Somebody Loved,Somebody Loved,57,153105,False,0.612,0.107,0,-15.867,1,0.0302,0.936,0.0,0.109,0.637,78.393,4,Singer & Songwriter,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/2/9/4/0/294442bbef84625ac493992cde63f0fa.mp3?hdnea=exp=1785601282~acl=/api/1/1/2/9/4/0/294442bbef84625ac493992cde63f0fa.mp3*~data=user_id=0,application_id=42~hmac=e5315dfd13a40e33b1d81f914ee2bf5f21e8e884ced5184059bacf636da1de28",https://cdn-images.dzcdn.net/images/cover/7fca0d08bdacf68eaede936806dcdb76/250x250-000000-80-0-0.jpg
0RRZxVYjfY3jWT4XiYAW7k,Boyce Avenue,"Cover Sessions, Vol. 4",Rise,49,202167,False,0.568,0.177,2,-11.277,1,0.0374,0.93,0.0,0.0905,0.354,103.822,4,Rock,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/b/8/0/0/b80d7e790d4a22e16f44a422d3f96cfe.mp3?hdnea=exp=1785601277~acl=/api/1/1/b/8/0/0/b80d7e790d4a22e16f44a422d3f96cfe.mp3*~data=user_id=0,application_id=42~hmac=6684a3935f3a80c312faadebd42eccabe66c19659505bb6b07677bbe5d3e9c2e",https://cdn-images.dzcdn.net/images/cover/7a772e1dbc5b86f107992aba063632bf/250x250-000000-80-0-0.jpg
6f9qzNP6elRi8i2NgqGoE5,John Adams,Bohemian Rhapsody (Acoustic),Bohemian Rhapsody - Acoustic,52,173426,False,0.451,0.0665,0,-13.862,0,0.0516,0.967,1.06e-06,0.109,0.349,64.289,4,Pop,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/f/4/7/0/f47837767513e481d59d67036aad96df.mp3?hdnea=exp=1785601281~acl=/api/1/1/f/4/7/0/f47837767513e481d59d67036aad96df.mp3*~data=user_id=0,application_id=42~hmac=3d5fb060d4c17fac410a0febfedd7ee6e8a064ee5f08d149e498b4c4e7dc115d",https://cdn-images.dzcdn.net/images/cover/14e87759889584a3395a7269a25e45f8/250x250-000000-80-0-0.jpg
39dhIbeOy13KQlVlLM0m8G,Amber Leigh Irish,As It Was (Acoustic),As It Was - Acoustic,51,144644,False,0.595,0.0477,11,-14.672,1,0.0662,0.923,0.0,0.0909,0.513,118.162,3,Pop,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/7/c/1/0/7c187e97909e84df4f83ff447c0c4834.mp3?hdnea=exp=1785601284~acl=/api/1/1/7/c/1/0/7c187e97909e84df4f83ff447c0c4834.mp3*~data=user_id=0,application_id=42~hmac=e1cac0984f2ee0fe8443cf1fa9b00fc1097284f5b774938cd88a43df55ade753",https://cdn-images.dzcdn.net/images/cover/d85d192d636af2c893007565b8687313/250x250-000000-80-0-0.jpg
3m0jiOJfxIqGGsRKMOA2uQ,Canyon City,Wish List,Wish List,46,212760,False,0.307,0.11,1,-15.253,1,0.0388,0.733,6.04e-06,0.111,0.32,201.008,3,Alternativo,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/a/9/7/0/a9723602e6a3527eb78942c4196555ef.mp3?hdnea=exp=1785601280~acl=/api/1/1/a/9/7/0/a9723602e6a3527eb78942c4196555ef.mp3*~data=user_id=0,application_id=42~hmac=c68b1b2254b0f6ec81f35fd5dc36262bb69d22b7493a5a8eb2a55810b5e64518",https://cdn-images.dzcdn.net/images/cover/0ddd3fbb563e851cfd7ba14b18b06a88/250x250-000000-80-0-0.jpg
6IiFTtc2ipIXW5HzwFzOjh,Chord Overstreet,Beautiful Disaster,Beautiful Disaster,41,241758,False,0.3,0.27,8,-14.397,0,0.0371,0.9,4.47e-05,0.1,0.214,144.589,4,acoustic,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/4/9/2/0/49262f11b293ad8d3a997b167987c213.mp3?hdnea=exp=1785601278~acl=/api/1/1/4/9/2/0/49262f11b293ad8d3a997b167987c213.mp3*~data=user_id=0,application_id=42~hmac=c256b537f16177a180a1827fc4834ae9236e29669874cd4f2e5c1098b26789aa",https://cdn-images.dzcdn.net/images/cover/a698b60dc398514e9c6159197795f3af/250x250-000000-80-0-0.jpg
2JI53ZVCxMucM68UpCtZ5C,Wayne Mack,Fake a smile,Fake a smile,57,169600,False,0.731,0.191,0,-11.359,1,0.122,0.735,0.671,0.131,0.274,149.91,4,Pop,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/7/c/8/0/7c87117eb10960e1e1772aaeb26bcc11.mp3?hdnea=exp=1785601278~acl=/api/1/1/7/c/8/0/7c87117eb10960e1e1772aaeb26bcc11.mp3*~data=user_id=0,application_id=42~hmac=97fd619940d256b1b1de8e5a54d66c10f916b2012c4d2d9b3fde0cd0313c4fdd",https://cdn-images.dzcdn.net/images/cover/14f093e88e15b6279be0569d8c246752/250x250-000000-80-0-0.jpg
5NqGfELjcdvRIUuhgZJ34W,Aimyon,Momentary Sixth Sense,Marigold,50,306626,False,0.545,0.745,2,-3.098,1,0.0286,0.0452,0.0,0.0907,0.413,106.094,4,Música asiática,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/d/0/d/0/d0d37f4da65390737edeab6eb2e2a83f.mp3?hdnea=exp=1785601283~acl=/api/1/1/d/0/d/0/d0d37f4da65390737edeab6eb2e2a83f.mp3*~data=user_id=0,application_id=42~hmac=f5454fbaa89df8d57f15bda9638c8efa7dc082b934bbfd23f124a0da784dc8ec",https://cdn-images.dzcdn.net/images/cover/0890b037474e3ba19d7d534d1a85f17a/250x250-000000-80-0-0.jpg
0Bv0qHGKNiwzDtHzXrjmIn,Sungha Jung,Irony,River Flows In You,42,214466,False,0.356,0.23,6,-16.957,0,0.0519,0.923,0.801,0.112,0.11,129.532,4,Música asiática,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/9/d/1/0/9d1d53fe9003dfa63b1991446e23c7d1.mp3?hdnea=exp=1785601283~acl=/api/1/1/9/d/1/0/9d1d53fe9003dfa63b1991446e23c7d1.mp3*~data=user_id=0,application_id=42~hmac=19dbc8bf148ae3e6e948b61fa14c34b71f157e1374b14dce70d09f1c84525d31",https://cdn-images.dzcdn.net/images/cover/86afe451eae092d1991f7c9dc574856b/250x250-000000-80-0-0.jpg
7z2DKGAsPPdxOwTzMaVYD4,Tamio Okuda,Bullet Train (Original Motion Picture Soundtrack),Kill Me Pretty,47,160466,False,0.432,0.796,7,-7.262,1,0.0606,0.000153,0.00209,0.266,0.271,141.868,4,Filmes/Games,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/c/f/6/0/cf661f39664ea61b4e86d61aedd0fcc1.mp3?hdnea=exp=1785601279~acl=/api/1/1/c/f/6/0/cf661f39664ea61b4e86d61aedd0fcc1.mp3*~data=user_id=0,application_id=42~hmac=b1688c8bd70fea9edb0ae7f19a4ca4e2ef72d8bca3c948f108911436d56a3091",https://cdn-images.dzcdn.net/images/cover/27114af8864631346dc04f5e34e41260/250x250-000000-80-0-0.jpg
2XW4AAjfBQTzp7Oe1tU702,Us The Duo,No Matter Where You Are,No Matter Where You Are,55,178826,False,0.693,0.664,4,-5.852,1,0.0336,0.0309,0.0,0.223,0.436,132.059,4,Pop,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/d/3/9/0/d39580fd5cd1aef70ade4428c0f5da38.mp3?hdnea=exp=1785601282~acl=/api/1/1/d/3/9/0/d39580fd5cd1aef70ade4428c0f5da38.mp3*~data=user_id=0,application_id=42~hmac=e7e9cb4c3df4f3fa6566ce2aa8e0da48e8b3dec7070261c2ced32c998e291927",https://cdn-images.dzcdn.net/images/cover/330ac3410653e6e26e0d49f29242df5c/250x250-000000-80-0-0.jpg
7Afr3PKTtlFGHGiXYgnv6P,Ben Rector,The Walking in Between,I Like You,56,138506,False,0.624,0.334,3,-11.89,1,0.0391,0.321,3.27e-06,0.113,0.397,157.92,4,acoustic,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/d/4/2/0/d42624bdcce204e2bb9cd7b65fbc68f1.mp3?hdnea=exp=1785601279~acl=/api/1/1/d/4/2/0/d42624bdcce204e2bb9cd7b65fbc68f1.mp3*~data=user_id=0,application_id=42~hmac=0eb29894d6b4c203d8c38506a283389801e659b4f3088633da4716234e3c69e4",https://cdn-images.dzcdn.net/images/cover/9eaf1098d5caf9cb802384b53dac7750/250x250-000000-80-0-0.jpg
5CijCh8uOTWZO9DQpYwAXw,Parachute,Losing Sleep,The Mess I Made,49,230613,False,0.423,0.572,6,-5.109,1,0.0347,0.0158,0.0,0.231,0.17,165.394,4,Rock,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/7/3/f/0/73f111f27371e4381fe2bb4cbdedc14d.mp3?hdnea=exp=1785601282~acl=/api/1/1/7/3/f/0/73f111f27371e4381fe2bb4cbdedc14d.mp3*~data=user_id=0,application_id=42~hmac=87a759a8c9aefa024d5c93380a125fa915401b5151423bb18c487ca573200a0c",https://cdn-images.dzcdn.net/images/cover/aac7b6cfcb13d2c89ec076c62fe52d85/250x250-000000-80-0-0.jpg
6xAjAocTRpKamQlCy50RRQ,Zee Avi,Zee Avi's Nightlight,Dream a Little Dream of Me,50,111842,False,0.555,0.0879,0,-12.141,1,0.0477,0.968,0.0,0.096,0.428,84.174,4,acoustic,acoustic,"https://cdnt-preview.dzcdn.net/api/1/1/a/c/b/0/acb06b732e651775ec0e7c53c3b3cc94.mp3?hdnea=exp=1785601280~acl=/api/1/1/a/c/b/0/acb06b732e651775ec0e7c53c3b3cc94.mp3*~data=user_id=0,application_id=42~hmac=bb750e91bc2bb22c1d9f4e9b6733ae9a301724ed495083a2af5fcb5f1218d4f9",https://cdn-images.dzcdn.net/images/cover/a598a53f91faaea29d3776b3c1b5a77c/250x250-000000-80-0-0.jpg
0voYwjeuMfvXlF76oesZKu,Joshua Radin,"Here, Right Now","Here, Right Now",56,183213,False,0.496,0.391,10,-9.844,1,0.0311,0.826,0.0126,0.108,0.492,108.868,4,acoustic,acoustic,,
6xMm545wcSYbhNFB2Jr2EP,Boyce Avenue,Wonderful Tonight,Wonderful Tonight,52,220507,False,0.671,0.299,7,-10.582,1,0.0284,0.753,1.71e-06,0.0975,0.286,95.008,4,acoustic,acoustic,,
